date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:03:51	208/208	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2004%20Jul%202022%2000:03:50%20GMT	https://www.vatican.va/robots.txt		(from )
12:03:52	227/227	---M--	302	error ('Found')	text/html	date:Mon,%2004%20Jul%202022%2000:03:51%20GMT	https://www.vatican.va/	www.vatican.va/index.html	(from )
12:03:53	3865/3865	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Jul%202022%2000:03:53%20GMT	https://www.vatican.va/content/vatican.html	www.vatican.va/content/vatican.html	(from https://www.vatican.va/)
12:03:55	8819/8819	---M-Z	200	added ('OK')	text/css	date:Thu,%2007%20Apr%202022%2011:15:25%20GMT	https://www.vatican.va/etc/clientlibs/foundation/main.min.77f07f85da93e61bb291da28df2065ac.css	www.vatican.va/etc/clientlibs/foundation/main.min.77f07f85da93e61bb291da28df2065ac.css	(from https://www.vatican.va/content/vatican.html)
12:03:57	68303/68303	---M-Z	200	added ('OK')	text/css	date:Thu,%2007%20Apr%202022%2011:15:27%20GMT	https://www.vatican.va/etc/designs/generics2/library/clientlibs.min.25498fb47f0d5f43eead9ee78241c07f.css	www.vatican.va/etc/designs/generics2/library/clientlibs.min.25498fb47f0d5f43eead9ee78241c07f.css	(from https://www.vatican.va/content/vatican.html)
12:03:59	34029/34029	---M-Z	200	added ('OK')	text/css	date:Mon,%2023%20May%202022%2013:38:33%20GMT	https://www.vatican.va/etc/designs/vatican/library/clientlibs.min.ccd7444b48ccc45c215e07f1f55ba1d6.css	www.vatican.va/etc/designs/vatican/library/clientlibs.min.ccd7444b48ccc45c215e07f1f55ba1d6.css	(from https://www.vatican.va/content/vatican.html)
12:04:01	106632/106632	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2007%20Apr%202022%2011:15:28%20GMT	https://www.vatican.va/etc/clientlibs/granite/jquery.min.8449879e68d64f217e527ab5387bf65e.js	www.vatican.va/etc/clientlibs/granite/jquery.min.8449879e68d64f217e527ab5387bf65e.js	(from https://www.vatican.va/content/vatican.html)
12:04:03	9056/9056	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2007%20Apr%202022%2011:22:35%20GMT	https://www.vatican.va/etc/clientlibs/granite/utils.min.cd31222ac49213ace66f3568912db918.js	www.vatican.va/etc/clientlibs/granite/utils.min.cd31222ac49213ace66f3568912db918.js	(from https://www.vatican.va/content/vatican.html)
12:04:05	711/711	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2007%20Apr%202022%2011:15:28%20GMT	https://www.vatican.va/etc/clientlibs/granite/jquery/granite.min.e26b5f40a34d432bee3ded1ccbdc7041.js	www.vatican.va/etc/clientlibs/granite/jquery/granite.min.e26b5f40a34d432bee3ded1ccbdc7041.js	(from https://www.vatican.va/content/vatican.html)
12:04:06	16/16	---M--	200	added ('OK')	application/javascript	date:Thu,%2007%20Apr%202022%2011:22:35%20GMT	https://www.vatican.va/etc/clientlibs/foundation/jquery.min.d7c42e4a257b8b9fe38d1c53dd20d01a.js	www.vatican.va/etc/clientlibs/foundation/jquery.min.d7c42e4a257b8b9fe38d1c53dd20d01a.js	(from https://www.vatican.va/content/vatican.html)
12:04:08	4977/4977	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2007%20Apr%202022%2011:22:38%20GMT	https://www.vatican.va/etc/clientlibs/foundation/main.min.1705fea38fedb11b0936752ffe8a5fc6.js	www.vatican.va/etc/clientlibs/foundation/main.min.1705fea38fedb11b0936752ffe8a5fc6.js	(from https://www.vatican.va/content/vatican.html)
12:04:11	155724/155724	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2007%20Apr%202022%2011:15:25%20GMT	https://www.vatican.va/etc/designs/generics2/library/clientlibs.min.c5bfe9bf6f920cf61a0a6eb2afcd84bc.js	www.vatican.va/etc/designs/generics2/library/clientlibs.min.c5bfe9bf6f920cf61a0a6eb2afcd84bc.js	(from https://www.vatican.va/content/vatican.html)
12:04:13	580658/580658	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2023%20May%202022%2013:38:45%20GMT	https://www.vatican.va/etc/designs/vatican/library/clientlibs.min.a048ef155d62651cae0435360a52b70c.js	www.vatican.va/etc/designs/vatican/library/clientlibs.min.a048ef155d62651cae0435360a52b70c.js	(from https://www.vatican.va/content/vatican.html)
12:04:13	4286/4286	---M--	200	added ('OK')	image/vnd.microsoft.icon	date:Thu,%2007%20Apr%202022%2011:15:26%20GMT	https://www.vatican.va/etc/designs/vatican/favicon.ico	www.vatican.va/etc/designs/vatican/favicon.ico	(from https://www.vatican.va/content/vatican.html)
12:04:15	212896/212896	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Jul%202022%2000:04:15%20GMT	https://www.vatican.va/content/vatican/it.html	www.vatican.va/content/vatican/it.html	(from https://www.vatican.va/content/vatican.html)
12:04:17	125/125	---M--	200	added ('OK')	image/gif	date:Thu,%2007%20Apr%202022%2012:51:33%20GMT	https://www.vatican.va/etc/designs/default/images/icons/default.gif	www.vatican.va/etc/designs/default/images/icons/default.gif	(from https://www.vatican.va/etc/clientlibs/foundation/main.min.77f07f85da93e61bb291da28df2065ac.css)
12:04:19	297/297	---M--	200	added ('OK')	image/gif	date:Thu,%2007%20Apr%202022%2012:39:18%20GMT	https://www.vatican.va/etc/designs/default/images/icons/doc.gif	www.vatican.va/etc/designs/default/images/icons/doc.gif	(from https://www.vatican.va/etc/clientlibs/foundation/main.min.77f07f85da93e61bb291da28df2065ac.css)
12:04:21	189/189	---M--	200	added ('OK')	image/gif	date:Thu,%2007%20Apr%202022%2013:35:08%20GMT	https://www.vatican.va/etc/designs/default/images/icons/eps.gif	www.vatican.va/etc/designs/default/images/icons/eps.gif	(from https://www.vatican.va/etc/clientlibs/foundation/main.min.77f07f85da93e61bb291da28df2065ac.css)
12:04:23	261/261	---M--	200	added ('OK')	image/gif	date:Thu,%2007%20Apr%202022%2012:51:33%20GMT	https://www.vatican.va/etc/designs/default/images/icons/zip.gif	www.vatican.va/etc/designs/default/images/icons/zip.gif	(from https://www.vatican.va/etc/clientlibs/foundation/main.min.77f07f85da93e61bb291da28df2065ac.css)
12:04:25	189/189	---M--	200	added ('OK')	image/gif	date:Thu,%2007%20Apr%202022%2012:39:18%20GMT	https://www.vatican.va/etc/designs/default/images/icons/jpg.gif	www.vatican.va/etc/designs/default/images/icons/jpg.gif	(from https://www.vatican.va/etc/clientlibs/foundation/main.min.77f07f85da93e61bb291da28df2065ac.css)
12:04:26	291/291	---M--	200	added ('OK')	image/gif	date:Thu,%2007%20Apr%202022%2012:39:18%20GMT	https://www.vatican.va/etc/designs/default/images/icons/pdf.gif	www.vatican.va/etc/designs/default/images/icons/pdf.gif	(from https://www.vatican.va/etc/clientlibs/foundation/main.min.77f07f85da93e61bb291da28df2065ac.css)
12:04:28	291/291	---M--	200	added ('OK')	image/gif	date:Thu,%2007%20Apr%202022%2013:35:08%20GMT	https://www.vatican.va/etc/designs/default/images/icons/ppt.gif	www.vatican.va/etc/designs/default/images/icons/ppt.gif	(from https://www.vatican.va/etc/clientlibs/foundation/main.min.77f07f85da93e61bb291da28df2065ac.css)
12:04:30	188/188	---M--	200	added ('OK')	image/gif	date:Thu,%2007%20Apr%202022%2011:17:41%20GMT	https://www.vatican.va/etc/designs/default/images/icons/tif.gif	www.vatican.va/etc/designs/default/images/icons/tif.gif	(from https://www.vatican.va/etc/clientlibs/foundation/main.min.77f07f85da93e61bb291da28df2065ac.css)
12:04:32	139/139	---M--	200	added ('OK')	image/gif	date:Thu,%2007%20Apr%202022%2014:06:10%20GMT	https://www.vatican.va/etc/designs/default/images/icons/txt.gif	www.vatican.va/etc/designs/default/images/icons/txt.gif	(from https://www.vatican.va/etc/clientlibs/foundation/main.min.77f07f85da93e61bb291da28df2065ac.css)
12:04:34	291/291	---M--	200	added ('OK')	image/gif	date:Thu,%2007%20Apr%202022%2012:51:33%20GMT	https://www.vatican.va/etc/designs/default/images/icons/xls.gif	www.vatican.va/etc/designs/default/images/icons/xls.gif	(from https://www.vatican.va/etc/clientlibs/foundation/main.min.77f07f85da93e61bb291da28df2065ac.css)
12:04:36	7440/7440	---M--	200	added ('OK')	image/png	date:Thu,%2007%20Apr%202022%2012:51:33%20GMT	https://www.vatican.va/etc/designs/default/images/carousel/controls.png	www.vatican.va/etc/designs/default/images/carousel/controls.png	(from https://www.vatican.va/etc/clientlibs/foundation/main.min.77f07f85da93e61bb291da28df2065ac.css)
12:04:38	2387/2387	---M--	200	added ('OK')	image/png	date:Thu,%2007%20Apr%202022%2012:21:30%20GMT	https://www.vatican.va/etc/designs/default/images/carousel/switcher.png	www.vatican.va/etc/designs/default/images/carousel/switcher.png	(from https://www.vatican.va/etc/clientlibs/foundation/main.min.77f07f85da93e61bb291da28df2065ac.css)
12:04:39	380/380	---M--	200	added ('OK')	image/gif	date:Thu,%2007%20Apr%202022%2014:40:16%20GMT	https://www.vatican.va/etc/designs/default/images/input_box.gif	www.vatican.va/etc/designs/default/images/input_box.gif	(from https://www.vatican.va/etc/clientlibs/foundation/main.min.77f07f85da93e61bb291da28df2065ac.css)
12:04:41	885/885	---M--	200	added ('OK')	image/gif	date:Thu,%2007%20Apr%202022%2011:17:41%20GMT	https://www.vatican.va/etc/designs/default/images/sign_up_btn.gif	www.vatican.va/etc/designs/default/images/sign_up_btn.gif	(from https://www.vatican.va/etc/clientlibs/foundation/main.min.77f07f85da93e61bb291da28df2065ac.css)
12:04:42	46/46	---M--	200	added ('OK')	image/gif	date:Thu,%2007%20Apr%202022%2011:17:41%20GMT	https://www.vatican.va/etc/designs/default/images/social/fieldbg.gif	www.vatican.va/etc/designs/default/images/social/fieldbg.gif	(from https://www.vatican.va/etc/clientlibs/foundation/main.min.77f07f85da93e61bb291da28df2065ac.css)
12:04:44	364/364	---M--	200	added ('OK')	image/png	date:Thu,%2007%20Apr%202022%2012:26:08%20GMT	https://www.vatican.va/etc/clientlibs/generics2/photogallerylist/images/photogallery/ad_prev.png	www.vatican.va/etc/clientlibs/generics2/photogallerylist/images/photogallery/ad_prev.png	(from https://www.vatican.va/etc/designs/generics2/library/clientlibs.min.25498fb47f0d5f43eead9ee78241c07f.css)
12:04:45	355/355	---M--	200	added ('OK')	image/png	date:Thu,%2007%20Apr%202022%2012:39:18%20GMT	https://www.vatican.va/etc/clientlibs/generics2/photogallerylist/images/photogallery/ad_next.png	www.vatican.va/etc/clientlibs/generics2/photogallerylist/images/photogallery/ad_next.png	(from https://www.vatican.va/etc/designs/generics2/library/clientlibs.min.25498fb47f0d5f43eead9ee78241c07f.css)
12:04:55	110/110	---M--	200	added ('OK')	image/png	date:Thu,%2007%20Apr%202022%2012:26:08%20GMT	https://www.vatican.va/etc/clientlibs/generics2/photogallerylist/images/photogallery/opa75.png	www.vatican.va/etc/clientlibs/generics2/photogallerylist/images/photogallery/opa75.png	(from https://www.vatican.va/etc/designs/generics2/library/clientlibs.min.25498fb47f0d5f43eead9ee78241c07f.css)
12:04:56	110/110	---M--	200	added ('OK')	image/png	date:Sat,%2009%20Apr%202022%2002:14:38%20GMT	https://www.vatican.va/etc/designs/generics2/library/images/photogallery/opa75.png	www.vatican.va/etc/designs/generics2/library/images/photogallery/opa75.png	(from https://www.vatican.va/etc/designs/generics2/library/clientlibs.min.25498fb47f0d5f43eead9ee78241c07f.css)
12:04:58	240/240	---M--	200	added ('OK')	image/png	date:Thu,%2007%20Apr%202022%2011:17:41%20GMT	https://www.vatican.va/etc/clientlibs/generics2/photogallerylist/images/photogallery/ad_scroll_back.png	www.vatican.va/etc/clientlibs/generics2/photogallerylist/images/photogallery/ad_scroll_back.png	(from https://www.vatican.va/etc/designs/generics2/library/clientlibs.min.25498fb47f0d5f43eead9ee78241c07f.css)
12:05:00	234/234	---M--	200	added ('OK')	image/png	date:Thu,%2007%20Apr%202022%2012:39:18%20GMT	https://www.vatican.va/etc/clientlibs/generics2/photogallerylist/images/photogallery/ad_scroll_forward.png	www.vatican.va/etc/clientlibs/generics2/photogallerylist/images/photogallery/ad_scroll_forward.png	(from https://www.vatican.va/etc/designs/generics2/library/clientlibs.min.25498fb47f0d5f43eead9ee78241c07f.css)
12:05:02	209/209	---M--	200	added ('OK')	image/gif	date:Thu,%2007%20Apr%202022%2012:26:08%20GMT	https://www.vatican.va/etc/clientlibs/generics2/photogalleryadvanced/highslide/images/fullexpand.gif	www.vatican.va/etc/clientlibs/generics2/photogalleryadvanced/highslide/images/fullexpand.gif	(from https://www.vatican.va/etc/designs/generics2/library/clientlibs.min.25498fb47f0d5f43eead9ee78241c07f.css)
12:05:03	673/673	---M--	200	added ('OK')	image/gif	date:Thu,%2007%20Apr%202022%2011:15:28%20GMT	https://www.vatican.va/etc/clientlibs/generics2/photogalleryadvanced/highslide/images/loader.white.gif	www.vatican.va/etc/clientlibs/generics2/photogalleryadvanced/highslide/images/loader.white.gif	(from https://www.vatican.va/etc/designs/generics2/library/clientlibs.min.25498fb47f0d5f43eead9ee78241c07f.css)
12:05:05	1910/1910	---M--	200	added ('OK')	image/png	date:Thu,%2007%20Apr%202022%2011:17:41%20GMT	https://www.vatican.va/etc/clientlibs/generics2/photogalleryadvanced/highslide/images/close.png	www.vatican.va/etc/clientlibs/generics2/photogalleryadvanced/highslide/images/close.png	(from https://www.vatican.va/etc/designs/generics2/library/clientlibs.min.25498fb47f0d5f43eead9ee78241c07f.css)
12:05:07	4999/4999	---M--	200	added ('OK')	image/gif	date:Thu,%2007%20Apr%202022%2014:06:11%20GMT	https://www.vatican.va/etc/clientlibs/generics2/photogalleryadvanced/highslide/images/controlbar-white.gif	www.vatican.va/etc/clientlibs/generics2/photogalleryadvanced/highslide/images/controlbar-white.gif	(from https://www.vatican.va/etc/designs/generics2/library/clientlibs.min.25498fb47f0d5f43eead9ee78241c07f.css)
12:05:09	70/70	---M--	200	added ('OK')	image/gif	date:Thu,%2007%20Apr%202022%2015:32:22%20GMT	https://www.vatican.va/etc/clientlibs/generics2/photogalleryadvanced/highslide/images/resize.gif	www.vatican.va/etc/clientlibs/generics2/photogalleryadvanced/highslide/images/resize.gif	(from https://www.vatican.va/etc/designs/generics2/library/clientlibs.min.25498fb47f0d5f43eead9ee78241c07f.css)
12:05:11	3665/3665	---M--	200	added ('OK')	image/png	date:Thu,%2007%20Apr%202022%2012:51:33%20GMT	https://www.vatican.va/etc/clientlibs/generics2/photogalleryadvanced/highslide/images/closeX.png	www.vatican.va/etc/clientlibs/generics2/photogalleryadvanced/highslide/images/closeX.png	(from https://www.vatican.va/etc/designs/generics2/library/clientlibs.min.25498fb47f0d5f43eead9ee78241c07f.css)
12:05:13	5109/5109	---M--	200	added ('OK')	image/gif	date:Thu,%2007%20Apr%202022%2014:31:23%20GMT	https://www.vatican.va/etc/clientlibs/generics2/photogalleryadvanced/highslide/images/controlbar-black-border.gif	www.vatican.va/etc/clientlibs/generics2/photogalleryadvanced/highslide/images/controlbar-black-border.gif	(from https://www.vatican.va/etc/designs/generics2/library/clientlibs.min.25498fb47f0d5f43eead9ee78241c07f.css)
12:05:14	867/867	---M--	200	added ('OK')	image/gif	date:Thu,%2007%20Apr%202022%2012:51:33%20GMT	https://www.vatican.va/etc/clientlibs/generics2/photogalleryadvanced/highslide/images/icon.gif	www.vatican.va/etc/clientlibs/generics2/photogalleryadvanced/highslide/images/icon.gif	(from https://www.vatican.va/etc/designs/generics2/library/clientlibs.min.25498fb47f0d5f43eead9ee78241c07f.css)
12:05:16	3151/3151	---M--	200	added ('OK')	image/gif	date:Thu,%2007%20Apr%202022%2012:51:33%20GMT	https://www.vatican.va/etc/clientlibs/generics2/photogalleryadvanced/highslide/images/controlbar-white-small.gif	www.vatican.va/etc/clientlibs/generics2/photogalleryadvanced/highslide/images/controlbar-white-small.gif	(from https://www.vatican.va/etc/designs/generics2/library/clientlibs.min.25498fb47f0d5f43eead9ee78241c07f.css)
12:05:18	1300/1300	---M--	200	added ('OK')	image/png	date:Thu,%2007%20Apr%202022%2011:17:42%20GMT	https://www.vatican.va/etc/clientlibs/generics2/photogalleryadvanced/highslide/images/controlbar-text-buttons.png	www.vatican.va/etc/clientlibs/generics2/photogalleryadvanced/highslide/images/controlbar-text-buttons.png	(from https://www.vatican.va/etc/designs/generics2/library/clientlibs.min.25498fb47f0d5f43eead9ee78241c07f.css)
12:05:20	6463/6463	---M--	200	added ('OK')	image/png	date:Thu,%2007%20Apr%202022%2011:17:42%20GMT	https://www.vatican.va/etc/clientlibs/generics2/photogalleryadvanced/highslide/images/scrollarrows.png	www.vatican.va/etc/clientlibs/generics2/photogalleryadvanced/highslide/images/scrollarrows.png	(from https://www.vatican.va/etc/designs/generics2/library/clientlibs.min.25498fb47f0d5f43eead9ee78241c07f.css)
12:05:22	1093/1093	---M--	200	added ('OK')	image/gif	date:Thu,%2007%20Apr%202022%2012:12:35%20GMT	https://www.vatican.va/etc/clientlibs/generics2/cameraslideshow/images/blank.gif	www.vatican.va/etc/clientlibs/generics2/cameraslideshow/images/blank.gif	(from https://www.vatican.va/etc/designs/generics2/library/clientlibs.min.25498fb47f0d5f43eead9ee78241c07f.css)
12:05:24	9289/9289	---M--	200	added ('OK')	image/gif	date:Thu,%2007%20Apr%202022%2011:26:31%20GMT	https://www.vatican.va/etc/clientlibs/generics2/cameraslideshow/images/camera-loader.gif	www.vatican.va/etc/clientlibs/generics2/cameraslideshow/images/camera-loader.gif	(from https://www.vatican.va/etc/designs/generics2/library/clientlibs.min.25498fb47f0d5f43eead9ee78241c07f.css)
12:05:25	24198/24198	---M--	200	added ('OK')	image/png	date:Thu,%2007%20Apr%202022%2011:17:42%20GMT	https://www.vatican.va/etc/clientlibs/generics2/cameraslideshow/images/camera_skins.png	www.vatican.va/etc/clientlibs/generics2/cameraslideshow/images/camera_skins.png	(from https://www.vatican.va/etc/designs/generics2/library/clientlibs.min.25498fb47f0d5f43eead9ee78241c07f.css)
12:05:27	937/937	---M--	200	added ('OK')	image/png	date:Thu,%2007%20Apr%202022%2014:31:23%20GMT	https://www.vatican.va/etc/clientlibs/generics2/cameraslideshow/images/patterns/overlay1.png	www.vatican.va/etc/clientlibs/generics2/cameraslideshow/images/patterns/overlay1.png	(from https://www.vatican.va/etc/designs/generics2/library/clientlibs.min.25498fb47f0d5f43eead9ee78241c07f.css)
12:05:29	935/935	---M--	200	added ('OK')	image/png	date:Thu,%2007%20Apr%202022%2014:06:11%20GMT	https://www.vatican.va/etc/clientlibs/generics2/cameraslideshow/images/patterns/overlay2.png	www.vatican.va/etc/clientlibs/generics2/cameraslideshow/images/patterns/overlay2.png	(from https://www.vatican.va/etc/designs/generics2/library/clientlibs.min.25498fb47f0d5f43eead9ee78241c07f.css)
12:05:31	938/938	---M--	200	added ('OK')	image/png	date:Thu,%2007%20Apr%202022%2011:17:42%20GMT	https://www.vatican.va/etc/clientlibs/generics2/cameraslideshow/images/patterns/overlay3.png	www.vatican.va/etc/clientlibs/generics2/cameraslideshow/images/patterns/overlay3.png	(from https://www.vatican.va/etc/designs/generics2/library/clientlibs.min.25498fb47f0d5f43eead9ee78241c07f.css)
12:05:32	924/924	---M--	200	added ('OK')	image/png	date:Thu,%2007%20Apr%202022%2011:17:42%20GMT	https://www.vatican.va/etc/clientlibs/generics2/cameraslideshow/images/patterns/overlay4.png	www.vatican.va/etc/clientlibs/generics2/cameraslideshow/images/patterns/overlay4.png	(from https://www.vatican.va/etc/designs/generics2/library/clientlibs.min.25498fb47f0d5f43eead9ee78241c07f.css)
12:05:34	924/924	---M--	200	added ('OK')	image/png	date:Thu,%2007%20Apr%202022%2011:17:42%20GMT	https://www.vatican.va/etc/clientlibs/generics2/cameraslideshow/images/patterns/overlay5.png	www.vatican.va/etc/clientlibs/generics2/cameraslideshow/images/patterns/overlay5.png	(from https://www.vatican.va/etc/designs/generics2/library/clientlibs.min.25498fb47f0d5f43eead9ee78241c07f.css)
12:05:36	959/959	---M--	200	added ('OK')	image/png	date:Thu,%2007%20Apr%202022%2014:31:23%20GMT	https://www.vatican.va/etc/clientlibs/generics2/cameraslideshow/images/patterns/overlay6.png	www.vatican.va/etc/clientlibs/generics2/cameraslideshow/images/patterns/overlay6.png	(from https://www.vatican.va/etc/designs/generics2/library/clientlibs.min.25498fb47f0d5f43eead9ee78241c07f.css)
12:05:38	97/97	---M--	200	added ('OK')	image/png	date:Thu,%2007%20Apr%202022%2015:32:23%20GMT	https://www.vatican.va/etc/clientlibs/generics2/cameraslideshow/images/patterns/overlay7.png	www.vatican.va/etc/clientlibs/generics2/cameraslideshow/images/patterns/overlay7.png	(from https://www.vatican.va/etc/designs/generics2/library/clientlibs.min.25498fb47f0d5f43eead9ee78241c07f.css)
12:05:40	948/948	---M--	200	added ('OK')	image/png	date:Thu,%2007%20Apr%202022%2014:31:28%20GMT	https://www.vatican.va/etc/clientlibs/generics2/cameraslideshow/images/patterns/overlay8.png	www.vatican.va/etc/clientlibs/generics2/cameraslideshow/images/patterns/overlay8.png	(from https://www.vatican.va/etc/designs/generics2/library/clientlibs.min.25498fb47f0d5f43eead9ee78241c07f.css)
12:05:41	926/926	---M--	200	added ('OK')	image/png	date:Thu,%2007%20Apr%202022%2014:06:11%20GMT	https://www.vatican.va/etc/clientlibs/generics2/cameraslideshow/images/patterns/overlay9.png	www.vatican.va/etc/clientlibs/generics2/cameraslideshow/images/patterns/overlay9.png	(from https://www.vatican.va/etc/designs/generics2/library/clientlibs.min.25498fb47f0d5f43eead9ee78241c07f.css)
12:05:43	923/923	---M--	200	added ('OK')	image/png	date:Thu,%2007%20Apr%202022%2014:06:11%20GMT	https://www.vatican.va/etc/clientlibs/generics2/cameraslideshow/images/patterns/overlay10.png	www.vatican.va/etc/clientlibs/generics2/cameraslideshow/images/patterns/overlay10.png	(from https://www.vatican.va/etc/designs/generics2/library/clientlibs.min.25498fb47f0d5f43eead9ee78241c07f.css)
12:05:45	1720/1720	---M--	200	added ('OK')	image/png	date:Thu,%2007%20Apr%202022%2012:20:13%20GMT	https://www.vatican.va/etc/designs/generics2/library/clientlibs/styles/images/buttons/button_bg.png	www.vatican.va/etc/designs/generics2/library/clientlibs/styles/images/buttons/button_bg.png	(from https://www.vatican.va/etc/designs/generics2/library/clientlibs.min.25498fb47f0d5f43eead9ee78241c07f.css)
12:05:47	1778/1778	---M--	200	added ('OK')	image/png	date:Thu,%2007%20Apr%202022%2012:20:17%20GMT	https://www.vatican.va/etc/designs/generics2/library/clientlibs/styles/images/buttons/button_bg_hover.png	www.vatican.va/etc/designs/generics2/library/clientlibs/styles/images/buttons/button_bg_hover.png	(from https://www.vatican.va/etc/designs/generics2/library/clientlibs.min.25498fb47f0d5f43eead9ee78241c07f.css)
12:05:48	1050/1050	---M--	200	added ('OK')	image/png	date:Thu,%2007%20Apr%202022%2014:31:24%20GMT	https://www.vatican.va/etc/designs/generics2/library/images/icons/16x16/generic.png	www.vatican.va/etc/designs/generics2/library/images/icons/16x16/generic.png	(from https://www.vatican.va/etc/designs/generics2/library/clientlibs.min.25498fb47f0d5f43eead9ee78241c07f.css)
12:05:50	824/824	---M--	200	added ('OK')	image/png	date:Thu,%2007%20Apr%202022%2014:31:27%20GMT	https://www.vatican.va/etc/designs/generics2/library/images/icons/16x16/image.png	www.vatican.va/etc/designs/generics2/library/images/icons/16x16/image.png	(from https://www.vatican.va/etc/designs/generics2/library/clientlibs.min.25498fb47f0d5f43eead9ee78241c07f.css)
12:05:51	767/767	---M--	200	added ('OK')	image/png	date:Thu,%2007%20Apr%202022%2011:17:43%20GMT	https://www.vatican.va/etc/designs/generics2/library/images/icons/16x16/video.png	www.vatican.va/etc/designs/generics2/library/images/icons/16x16/video.png	(from https://www.vatican.va/etc/designs/generics2/library/clientlibs.min.25498fb47f0d5f43eead9ee78241c07f.css)
12:05:53	952/952	---M--	200	added ('OK')	image/png	date:Thu,%2007%20Apr%202022%2011:17:43%20GMT	https://www.vatican.va/etc/designs/generics2/library/images/icons/16x16/audio.png	www.vatican.va/etc/designs/generics2/library/images/icons/16x16/audio.png	(from https://www.vatican.va/etc/designs/generics2/library/clientlibs.min.25498fb47f0d5f43eead9ee78241c07f.css)
12:05:54	855/855	---M--	200	added ('OK')	image/png	date:Thu,%2007%20Apr%202022%2014:31:24%20GMT	https://www.vatican.va/etc/designs/generics2/library/images/icons/16x16/doc.png	www.vatican.va/etc/designs/generics2/library/images/icons/16x16/doc.png	(from https://www.vatican.va/etc/designs/generics2/library/clientlibs.min.25498fb47f0d5f43eead9ee78241c07f.css)
12:05:56	744/744	---M--	200	added ('OK')	image/png	date:Thu,%2007%20Apr%202022%2011:17:43%20GMT	https://www.vatican.va/etc/designs/generics2/library/images/icons/16x16/pdf.png	www.vatican.va/etc/designs/generics2/library/images/icons/16x16/pdf.png	(from https://www.vatican.va/etc/designs/generics2/library/clientlibs.min.25498fb47f0d5f43eead9ee78241c07f.css)
12:05:58	734/734	---M--	200	added ('OK')	image/png	date:Thu,%2007%20Apr%202022%2014:06:11%20GMT	https://www.vatican.va/etc/designs/generics2/library/images/icons/16x16/txt.png	www.vatican.va/etc/designs/generics2/library/images/icons/16x16/txt.png	(from https://www.vatican.va/etc/designs/generics2/library/clientlibs.min.25498fb47f0d5f43eead9ee78241c07f.css)
12:06:00	2793/2793	---M--	200	added ('OK')	image/png	date:Thu,%2007%20Apr%202022%2014:06:11%20GMT	https://www.vatican.va/etc/designs/generics2/library/clientlibs/styles/images/sfondo_barra_gall_img.png	www.vatican.va/etc/designs/generics2/library/clientlibs/styles/images/sfondo_barra_gall_img.png	(from https://www.vatican.va/etc/designs/generics2/library/clientlibs.min.25498fb47f0d5f43eead9ee78241c07f.css)
12:06:02	22/22	---M--	403	error ('Forbidden')	text/plain	date:Mon,%2004%20Jul%202022%2000:06:02%20GMT	https://www.vatican.va/etc/designs/generics2/library/clientlibs/styles/list-style.gif	www.vatican.va/etc/designs/generics2/library/clientlibs/styles/list-style.44.delayed	(from https://www.vatican.va/etc/designs/generics2/library/clientlibs.min.25498fb47f0d5f43eead9ee78241c07f.css)
12:06:04	364/364	---M--	200	added ('OK')	image/png	date:Thu,%2007%20Apr%202022%2012:20:13%20GMT	https://www.vatican.va/etc/designs/generics2/library/clientlibs/styles/images/photogallery/ad_prev.png	www.vatican.va/etc/designs/generics2/library/clientlibs/styles/images/photogallery/ad_prev.png	(from https://www.vatican.va/etc/designs/generics2/library/clientlibs.min.25498fb47f0d5f43eead9ee78241c07f.css)
12:06:06	355/355	---M--	200	added ('OK')	image/png	date:Thu,%2007%20Apr%202022%2012:34:08%20GMT	https://www.vatican.va/etc/designs/generics2/library/clientlibs/styles/images/photogallery/ad_next.png	www.vatican.va/etc/designs/generics2/library/clientlibs/styles/images/photogallery/ad_next.png	(from https://www.vatican.va/etc/designs/generics2/library/clientlibs.min.25498fb47f0d5f43eead9ee78241c07f.css)
12:06:08	110/110	---M--	200	added ('OK')	image/png	date:Thu,%2007%20Apr%202022%2014:06:11%20GMT	https://www.vatican.va/etc/designs/generics2/library/clientlibs/styles/images/photogallery/opa75.png	www.vatican.va/etc/designs/generics2/library/clientlibs/styles/images/photogallery/opa75.png	(from https://www.vatican.va/etc/designs/generics2/library/clientlibs.min.25498fb47f0d5f43eead9ee78241c07f.css)
12:06:10	240/240	---M--	200	added ('OK')	image/png	date:Thu,%2007%20Apr%202022%2012:20:12%20GMT	https://www.vatican.va/etc/designs/generics2/library/clientlibs/styles/images/photogallery/ad_scroll_back.png	www.vatican.va/etc/designs/generics2/library/clientlibs/styles/images/photogallery/ad_scroll_back.png	(from https://www.vatican.va/etc/designs/generics2/library/clientlibs.min.25498fb47f0d5f43eead9ee78241c07f.css)
